CustomerID,Recency,Frequency,Monetary,Cluster,Segment
12188,29,10,2891.94,1,At-Risk
12189,130,6,2830.58,3,Occasional
12190,107,15,3759.58,2,Regular
12191,98,12,4020.29,2,Regular
12192,8,13,4034.0099999999998,2,Regular
12193,138,13,2446.4700000000003,3,Occasional
12194,80,14,3674.4700000000003,2,Regular
12195,78,18,4631.76,0,High-Value
12196,32,15,2729.15,2,Regular
12197,3,9,3033.04,1,At-Risk
12198,157,12,3184.83,3,Occasional
12199,130,11,3915.36,3,Occasional
12200,5,17,5111.86,0,High-Value
12201,121,11,2396.84,3,Occasional
12202,11,15,4866.74,0,High-Value
12203,36,14,3893.83,2,Regular
12204,146,8,2432.7,3,Occasional
12205,28,12,2817.16,2,Regular
12206,6,15,4023.41,2,Regular
12207,6,12,2854.33,2,Regular
12208,110,7,1961.56,1,At-Risk
12209,98,13,4463.3,2,Regular
12210,134,8,3134.7799999999997,3,Occasional
12211,65,10,2694.88,1,At-Risk
12212,27,13,3567.08,2,Regular
12213,17,13,4679.84,2,Regular
12214,172,10,2393.53,3,Occasional
12215,67,11,3989.82,2,Regular
12216,46,9,2499.02,1,At-Risk
12217,51,15,4721.02,0,High-Value
12218,18,9,1687.25,1,At-Risk
12219,60,10,3039.92,1,At-Risk
12220,55,17,3903.65,0,High-Value
12221,42,12,2755.18,2,Regular
12222,2,12,3686.55,2,Regular
12223,4,10,3281.54,1,At-Risk
12224,13,13,4236.72,2,Regular
12225,129,11,3578.05,3,Occasional
12226,16,13,4138.36,2,Regular
12227,66,13,2293.91,2,Regular
12228,32,11,3498.76,2,Regular
12229,2,11,1913.53,1,At-Risk
12230,7,14,3243.05,2,Regular
12231,37,12,2847.93,2,Regular
12232,195,15,2823.36,3,Occasional
12233,68,10,2528.4700000000003,1,At-Risk
12234,49,9,1924.24,1,At-Risk
12235,12,12,2620.9,2,Regular
12236,42,16,3529.64,2,Regular
12237,73,20,4208.38,0,High-Value
12238,86,9,2168.57,1,At-Risk
12239,72,4,779.05,1,At-Risk
12240,35,8,1175.17,1,At-Risk
12241,145,8,1839.05,3,Occasional
12242,4,9,2673.3,1,At-Risk
12243,24,14,4018.0099999999998,2,Regular
12244,122,16,5077.03,0,High-Value
12245,51,13,3143.2400000000002,2,Regular
12246,2,12,3047.2200000000003,2,Regular
12247,10,15,4604.78,0,High-Value
12248,10,15,4174.51,2,Regular
12249,62,19,4312.19,0,High-Value
12250,47,13,3734.25,2,Regular
12251,40,13,3370.01,2,Regular
12252,103,6,1167.38,1,At-Risk
12253,50,8,3374.63,1,At-Risk
12254,73,10,2587.68,1,At-Risk
12255,31,9,2581.4900000000002,1,At-Risk
12256,154,8,2864.35,3,Occasional
12257,4,10,2840.83,1,At-Risk
12258,25,13,3473.46,2,Regular
12259,34,15,3844.41,2,Regular
12260,27,13,3026.89,2,Regular
12261,1,9,2347.42,1,At-Risk
12262,75,11,3011.58,1,At-Risk
12263,11,12,3123.81,2,Regular
12264,3,18,5041.43,0,High-Value
12265,72,10,3715.96,2,Regular
12266,116,11,2756.03,3,Occasional
12267,19,12,3074.44,2,Regular
12268,30,10,2695.72,1,At-Risk
12269,134,11,3002.36,3,Occasional
12270,290,10,2679.1,3,Occasional
12271,59,16,5736.5199999999995,0,High-Value
12272,32,15,4086.63,2,Regular
12273,58,4,1001.64,1,At-Risk
12274,58,8,1852.49,1,At-Risk
12275,99,8,2250.12,1,At-Risk
12276,7,10,2587.04,1,At-Risk
12277,22,14,5013.84,0,High-Value
12278,32,9,2140.42,1,At-Risk
12279,6,15,3160.15,2,Regular
12280,56,13,3744.43,2,Regular
12281,3,17,4142.13,0,High-Value
12282,149,7,2355.16,3,Occasional
12283,29,15,3710.75,2,Regular
12284,100,10,3632.5,2,Regular
12285,88,10,2606.81,1,At-Risk
12286,32,18,5108.77,0,High-Value
12287,32,12,3230.66,2,Regular
12288,10,15,3283.83,2,Regular
12289,2,10,2073.96,1,At-Risk
12290,11,12,4608.46,2,Regular
12291,109,14,2583.41,2,Regular
12292,63,13,4511.22,2,Regular
12293,106,11,2706.35,1,At-Risk
12294,103,11,2866.11,1,At-Risk
12295,31,19,5775.48,0,High-Value
12296,92,11,3382.66,2,Regular
12297,29,11,2855.53,1,At-Risk
12298,43,7,2488.61,1,At-Risk
12299,115,14,3334.05,2,Regular
12300,135,9,2672.9,3,Occasional
12301,3,13,3617.69,2,Regular
12302,10,15,2898.38,2,Regular
12303,92,9,2502.87,1,At-Risk
12304,1,9,3125.27,1,At-Risk
12305,29,7,2033.56,1,At-Risk
12306,84,16,4908.13,0,High-Value
12307,8,11,2808.78,1,At-Risk
12308,10,11,3090.28,2,Regular
12309,28,13,4271.5,2,Regular
12310,158,6,1406.3600000000001,3,Occasional
12311,18,16,4592.08,0,High-Value
12312,105,5,2208.83,1,At-Risk
12313,136,9,2019.96,3,Occasional
12314,37,13,3382.48,2,Regular
12315,89,10,2972.15,1,At-Risk
12316,135,13,3158.58,3,Occasional
12317,10,18,4510.76,0,High-Value
12318,1,15,5584.7,0,High-Value
12319,4,12,3798.87,2,Regular
12320,79,9,2053.48,1,At-Risk
12321,136,13,4339.54,3,Occasional
12322,84,7,1464.27,1,At-Risk
12323,8,13,4480.28,2,Regular
12324,7,9,2297.0,1,At-Risk
12325,133,17,5918.85,0,High-Value
12326,27,9,2741.37,1,At-Risk
12327,26,15,4780.58,0,High-Value
12328,21,13,3139.1,2,Regular
12329,30,10,2634.24,1,At-Risk
12330,58,10,1444.99,1,At-Risk
12331,24,10,3255.28,1,At-Risk
12332,61,12,3865.97,2,Regular
12333,59,17,6486.48,0,High-Value
12334,152,14,4564.07,3,Occasional
12335,103,15,4453.01,0,High-Value
12336,60,12,3145.11,2,Regular
12337,43,17,5551.41,0,High-Value
12338,106,7,1671.01,1,At-Risk
12339,113,9,2612.73,3,Occasional
12340,34,13,4610.09,2,Regular
12341,128,9,2337.65,3,Occasional
12342,143,8,2012.6,3,Occasional
12343,108,16,4017.75,2,Regular
12344,50,16,4315.63,0,High-Value
12345,23,20,4547.06,0,High-Value
12346,15,11,3982.29,2,Regular
12347,120,10,3335.1800000000003,3,Occasional
12348,10,22,6047.78,0,High-Value
12349,4,9,2881.06,1,At-Risk
12350,92,15,4554.37,0,High-Value
12351,46,13,5132.93,0,High-Value
12352,67,14,5033.2699999999995,0,High-Value
12353,17,9,2719.63,1,At-Risk
12354,65,8,3691.1200000000003,1,At-Risk
12355,24,14,4334.04,2,Regular
12356,70,11,3019.0299999999997,2,Regular
12357,8,12,3623.82,2,Regular
12358,24,19,6923.7,0,High-Value
12359,6,14,3097.4,2,Regular
12360,11,13,4105.03,2,Regular
12361,68,16,4509.36,0,High-Value
12362,7,13,4431.23,2,Regular
12363,39,17,5069.99,0,High-Value
12364,68,11,3331.12,2,Regular
12365,95,12,3611.3199999999997,2,Regular
12366,114,8,2431.5299999999997,1,At-Risk
12367,23,12,3496.78,2,Regular
12368,5,16,4324.2,0,High-Value
12369,75,17,4505.6,0,High-Value
12370,53,5,1200.05,1,At-Risk
12371,18,11,2047.22,1,At-Risk
12372,27,15,4301.22,2,Regular
12373,27,16,4158.81,0,High-Value
12374,28,12,2873.03,2,Regular
12375,20,17,5512.53,0,High-Value
12376,19,15,4480.31,0,High-Value
12377,113,14,3833.38,2,Regular
12378,47,8,1868.08,1,At-Risk
12379,43,10,2704.36,1,At-Risk
12380,7,12,3621.54,2,Regular
12381,263,16,3933.04,3,Occasional
12382,17,8,1729.26,1,At-Risk
12383,76,14,4524.9,2,Regular
12384,23,10,2884.81,1,At-Risk
12385,8,11,1522.01,1,At-Risk
12386,62,12,3373.24,2,Regular
12387,31,17,5440.9,0,High-Value
12388,6,13,3788.53,2,Regular
12389,83,10,2504.37,1,At-Risk
12390,35,15,4731.2,0,High-Value
12391,130,16,4595.0,0,High-Value
12392,19,17,4558.05,0,High-Value
12393,41,12,4185.97,2,Regular
12394,24,9,2557.59,1,At-Risk
12395,5,8,2592.34,1,At-Risk
12396,10,18,4791.91,0,High-Value
12397,73,13,3420.27,2,Regular
12398,134,11,3385.04,3,Occasional
12399,11,10,3569.86,2,Regular
12400,40,4,1634.17,1,At-Risk
12401,6,14,4184.4,2,Regular
12402,10,11,4080.12,2,Regular
12403,15,10,3400.3,2,Regular
12404,89,12,3722.78,2,Regular
12405,31,10,3550.17,2,Regular
12406,41,18,4753.3,0,High-Value
12407,16,13,4882.87,2,Regular
12408,135,11,2626.5,3,Occasional
12409,164,4,448.11,3,Occasional
12410,101,13,3594.76,2,Regular
12411,46,11,3475.01,2,Regular
12412,141,9,2455.39,3,Occasional
12413,89,9,2363.45,1,At-Risk
12414,95,15,3078.6,2,Regular
12415,72,5,868.03,1,At-Risk
12416,68,7,1063.87,1,At-Risk
12417,77,20,5712.86,0,High-Value
12418,116,10,2874.28,3,Occasional
12419,35,12,2947.79,2,Regular
12420,23,15,3970.41,2,Regular
12421,1,10,1946.47,1,At-Risk
12422,163,11,3655.7599999999998,3,Occasional
12423,11,8,2048.18,1,At-Risk
12424,27,12,3201.84,2,Regular
12425,128,11,2964.0,3,Occasional
12426,30,14,5015.33,0,High-Value
12427,87,12,3453.36,2,Regular
12428,107,10,2552.14,1,At-Risk
12429,15,10,1950.1,1,At-Risk
12430,66,8,1874.9,1,At-Risk
12431,63,13,3936.37,2,Regular
12432,54,16,6857.35,0,High-Value
12433,39,7,3610.17,1,At-Risk
12434,26,10,2618.14,1,At-Risk
12435,57,11,2026.68,1,At-Risk
12436,98,13,4080.73,2,Regular
12437,23,12,3089.0,2,Regular
12438,22,10,2212.79,1,At-Risk
12439,34,10,3237.84,1,At-Risk
12440,20,12,2609.85,2,Regular
12441,44,14,3512.54,2,Regular
12442,170,13,4019.0299999999997,3,Occasional
12443,120,12,4166.96,2,Regular
12444,61,9,3328.88,1,At-Risk
12445,4,9,2224.4,1,At-Risk
12446,12,10,2329.73,1,At-Risk
12447,196,10,4186.66,3,Occasional
12448,52,16,4753.55,0,High-Value
12449,57,14,2878.77,2,Regular
12450,23,8,1771.65,1,At-Risk
12451,4,9,2433.14,1,At-Risk
12452,196,11,3145.6,3,Occasional
12453,26,6,1285.34,1,At-Risk
12454,60,14,2971.54,2,Regular
12455,10,17,5105.51,0,High-Value
12456,76,17,4805.6,0,High-Value
12457,173,18,5385.79,0,High-Value
12458,52,13,3730.86,2,Regular
12459,22,12,2943.32,2,Regular
12460,25,15,5576.5,0,High-Value
12461,38,13,4298.48,2,Regular
12462,102,9,2478.24,1,At-Risk
12463,7,17,3854.65,0,High-Value
12464,37,9,2783.4500000000003,1,At-Risk
12465,14,12,2917.64,2,Regular
12466,1,10,2570.35,1,At-Risk
12467,10,15,3145.51,2,Regular
12468,29,11,2763.31,1,At-Risk
12469,10,10,4407.52,2,Regular
12470,20,13,1872.1599999999999,1,At-Risk
12471,365,6,1881.36,3,Occasional
12472,50,7,1822.51,1,At-Risk
12473,55,7,1410.9,1,At-Risk
12474,13,17,6272.99,0,High-Value
12475,167,10,3815.11,3,Occasional
12476,5,19,5709.88,0,High-Value
12477,70,12,4514.08,2,Regular
12478,7,14,4348.57,2,Regular
12479,71,9,2166.5,1,At-Risk
12480,81,13,4644.09,2,Regular
12481,43,7,1783.41,1,At-Risk
12482,20,15,4558.88,0,High-Value
12483,1,10,2685.06,1,At-Risk
12484,4,13,2590.92,2,Regular
12485,10,17,4171.45,0,High-Value
12486,1,10,2985.71,1,At-Risk
12487,11,14,5933.36,0,High-Value
12488,20,18,4950.55,0,High-Value
12489,80,13,3500.42,2,Regular
12490,10,14,3678.15,2,Regular
12491,28,12,3179.49,2,Regular
12492,2,14,3258.86,2,Regular
12493,32,14,3594.63,2,Regular
12494,22,14,3764.7599999999998,2,Regular
12495,48,13,4045.41,2,Regular
12496,16,16,3612.5099999999998,2,Regular
12497,90,12,3479.79,2,Regular
12498,1,13,3557.92,2,Regular
12499,87,14,3622.61,2,Regular
12500,11,21,5669.29,0,High-Value
12501,152,10,3035.72,3,Occasional
12502,77,13,3526.69,2,Regular
12503,187,7,2079.51,3,Occasional
12504,31,8,2679.25,1,At-Risk
12505,52,12,3040.26,2,Regular
12506,82,14,4557.57,2,Regular
12507,44,13,4525.62,2,Regular
12508,41,19,5362.38,0,High-Value
12509,32,11,4135.36,2,Regular
12510,35,9,2851.04,1,At-Risk
12511,24,19,6396.46,0,High-Value
12512,36,14,4067.16,2,Regular
12513,94,11,3718.05,2,Regular
12514,3,12,3613.28,2,Regular
12515,51,13,4065.87,2,Regular
12516,70,12,3838.97,2,Regular
12517,113,6,2779.21,1,At-Risk
12518,28,10,3132.88,1,At-Risk
12519,76,10,3341.82,1,At-Risk
12520,1,12,2982.68,2,Regular
12521,54,15,4480.94,0,High-Value
12522,105,14,3559.11,2,Regular
12523,43,13,4541.14,2,Regular
12524,56,5,1079.37,1,At-Risk
12525,78,9,2575.31,1,At-Risk
12526,11,12,3130.99,2,Regular
12527,16,16,5111.15,0,High-Value
12528,132,8,2382.38,3,Occasional
12529,6,12,3082.57,2,Regular
12530,113,13,4379.55,2,Regular
12531,121,9,2119.87,3,Occasional
12532,34,17,5287.38,0,High-Value
12533,38,18,4055.14,0,High-Value
12534,51,21,5116.48,0,High-Value
12535,3,13,2124.63,1,At-Risk
12536,23,7,2995.85,1,At-Risk
12537,83,11,2934.73,1,At-Risk
12538,32,10,1967.17,1,At-Risk
12539,98,7,2422.7599999999998,1,At-Risk
12540,98,9,1811.5,1,At-Risk
12541,193,11,4356.04,3,Occasional
12542,47,12,3727.78,2,Regular
12543,58,9,4165.49,2,Regular
12544,54,10,3533.6,2,Regular
12545,93,12,2973.38,2,Regular
12546,8,10,3655.91,2,Regular
12547,8,12,4125.93,2,Regular
12548,126,10,1446.04,3,Occasional
12549,219,8,1553.53,3,Occasional
12550,71,14,4381.28,2,Regular
12551,135,8,2730.84,3,Occasional
12552,56,8,2661.4,1,At-Risk
12553,18,14,3251.61,2,Regular
12554,108,11,2992.9700000000003,3,Occasional
12555,98,12,4012.6800000000003,2,Regular
12556,71,9,2394.36,1,At-Risk
12557,31,13,4923.28,2,Regular
12558,128,13,4360.94,2,Regular
12559,55,13,4081.14,2,Regular
12560,67,11,2946.71,1,At-Risk
12561,124,11,3264.12,3,Occasional
12562,2,12,3333.9700000000003,2,Regular
12563,16,14,4932.02,0,High-Value
12564,1,20,5443.0,0,High-Value
12565,67,8,2826.31,1,At-Risk
12566,6,17,5382.58,0,High-Value
12567,15,16,3979.15,2,Regular
12568,14,11,3346.18,2,Regular
12569,134,14,4685.5,0,High-Value
12570,37,8,2109.95,1,At-Risk
12571,25,8,2764.99,1,At-Risk
12572,36,10,2685.96,1,At-Risk
12573,144,13,4761.06,3,Occasional
12574,151,9,3204.64,3,Occasional
12575,14,10,3409.5699999999997,2,Regular
12576,36,14,4243.22,2,Regular
12577,135,11,3290.19,3,Occasional
12578,99,15,3374.9,2,Regular
12579,53,13,4218.38,2,Regular
12580,81,12,3757.36,2,Regular
12581,5,10,3159.1,1,At-Risk
12582,1,12,3932.13,2,Regular
12583,4,13,3404.99,2,Regular
12584,7,13,3011.84,2,Regular
12585,176,9,2851.6,3,Occasional
12586,50,13,3569.58,2,Regular
12587,3,9,2384.32,1,At-Risk
12588,30,17,6515.68,0,High-Value
12589,126,7,2398.04,3,Occasional
12590,35,11,3017.68,2,Regular
12591,18,15,6194.62,0,High-Value
12592,26,11,4735.31,2,Regular
12593,18,13,2728.1800000000003,2,Regular
12594,44,9,2019.85,1,At-Risk
12595,132,14,3074.4,3,Occasional
12596,125,8,2777.24,3,Occasional
12597,35,9,3300.15,1,At-Risk
12598,23,19,5075.54,0,High-Value
12599,9,11,2928.37,1,At-Risk
12600,8,12,2630.11,2,Regular
12601,26,12,2797.6400000000003,2,Regular
12602,56,8,2661.45,1,At-Risk
12603,96,17,4949.35,0,High-Value
12604,14,13,4441.11,2,Regular
12605,5,9,3116.39,1,At-Risk
12606,44,10,2025.69,1,At-Risk
12607,82,13,3832.16,2,Regular
12608,9,13,4159.24,2,Regular
12609,84,20,5912.62,0,High-Value
12610,60,19,4577.41,0,High-Value
12611,65,15,4171.97,2,Regular
12612,238,8,2479.43,3,Occasional
12613,46,14,2889.27,2,Regular
12614,90,20,6654.63,0,High-Value
12615,42,15,3698.88,2,Regular
12616,132,14,3169.14,3,Occasional
12617,14,13,3633.87,2,Regular
12618,64,12,3224.65,2,Regular
12619,113,10,2490.9500000000003,3,Occasional
12620,27,17,4618.76,0,High-Value
12621,16,10,3003.71,1,At-Risk
12622,8,13,2629.36,2,Regular
12623,18,13,3704.91,2,Regular
12624,18,8,1981.54,1,At-Risk
12625,42,10,2768.15,1,At-Risk
12626,121,8,3215.76,3,Occasional
12627,8,20,4419.51,0,High-Value
12628,26,11,2957.29,2,Regular
12629,21,18,4071.56,0,High-Value
12630,34,12,3081.95,2,Regular
12631,27,15,2971.61,2,Regular
12632,95,11,3475.87,2,Regular
12633,10,11,2706.72,1,At-Risk
12634,15,9,2239.45,1,At-Risk
12635,71,16,6325.91,0,High-Value
12636,43,12,2523.02,1,At-Risk
12637,182,13,4590.349999999999,3,Occasional
12638,109,14,4020.36,2,Regular
12639,57,13,3322.44,2,Regular
12640,32,9,1840.44,1,At-Risk
12641,107,12,3886.3199999999997,2,Regular
12642,38,12,2749.45,2,Regular
12643,55,19,6566.47,0,High-Value
12644,75,9,1776.32,1,At-Risk
12645,116,13,5157.3,0,High-Value
12646,36,13,3174.5299999999997,2,Regular
12647,55,13,4389.74,2,Regular
12648,119,15,3998.58,2,Regular
12649,49,13,3805.99,2,Regular
12650,105,7,2248.06,1,At-Risk
12651,126,17,5101.05,0,High-Value
12652,143,15,4194.11,2,Regular
12653,142,12,4163.91,3,Occasional
12654,25,20,5963.86,0,High-Value
12655,2,13,3971.16,2,Regular
12656,52,9,2474.15,1,At-Risk
12657,52,15,4248.4,2,Regular
12658,65,15,4307.11,2,Regular
12659,79,8,2002.61,1,At-Risk
12660,1,11,3422.29,2,Regular
12661,33,11,3636.02,2,Regular
12662,93,12,2474.58,1,At-Risk
12663,73,11,2373.9,1,At-Risk
12664,3,18,4236.17,0,High-Value
12665,18,12,3845.06,2,Regular
12666,23,11,3656.51,2,Regular
12667,43,6,1240.8600000000001,1,At-Risk
12668,16,14,5350.54,0,High-Value
12669,18,11,2783.0,1,At-Risk
12670,54,10,3172.29,1,At-Risk
12671,36,10,2660.11,1,At-Risk
12672,91,7,1751.6000000000001,1,At-Risk
12673,90,10,1963.52,1,At-Risk
12674,81,12,3428.0,2,Regular
12675,26,13,4158.94,2,Regular
12676,39,11,3894.09,2,Regular
12677,65,12,2598.34,1,At-Risk
12678,21,14,4054.99,2,Regular
12679,52,11,3811.34,2,Regular
12680,206,11,2979.57,3,Occasional
12681,2,10,4112.75,2,Regular
12682,49,13,3779.82,2,Regular
12683,28,8,2917.09,1,At-Risk
12684,5,10,2981.53,1,At-Risk
12685,69,7,1500.72,1,At-Risk
12686,60,13,4195.74,2,Regular
12687,65,7,1647.32,1,At-Risk
12688,41,8,2504.89,1,At-Risk
12689,61,15,3520.94,2,Regular
12690,26,15,4169.0,2,Regular
12691,52,16,4376.42,0,High-Value
12692,86,11,3111.41,2,Regular
12693,37,14,4630.57,2,Regular
12694,1,15,3923.4100000000003,2,Regular
12695,22,15,4075.82,2,Regular
12696,13,19,5241.81,0,High-Value
12697,41,10,2933.59,1,At-Risk
12698,12,10,2804.48,1,At-Risk
12699,16,13,5184.45,0,High-Value
12700,131,16,4434.94,0,High-Value
12701,7,19,5816.38,0,High-Value
12702,15,13,3118.41,2,Regular
12703,5,12,3073.64,2,Regular
12704,52,11,3419.99,2,Regular
12705,75,16,3399.15,2,Regular
12706,57,10,3299.11,1,At-Risk
12707,151,13,2271.02,3,Occasional
12708,8,14,4226.12,2,Regular
12709,18,13,3283.96,2,Regular
12710,81,17,4855.96,0,High-Value
12711,44,10,3368.77,2,Regular
12712,34,13,3725.25,2,Regular
12713,56,19,5069.35,0,High-Value
12714,20,19,5291.88,0,High-Value
12715,44,14,4316.09,2,Regular
12716,64,13,3831.9,2,Regular
12717,1,9,1945.58,1,At-Risk
12718,55,9,2754.77,1,At-Risk
12719,36,13,3197.34,2,Regular
12720,61,10,3587.57,2,Regular
12721,132,6,1512.87,3,Occasional
12722,76,15,4397.68,0,High-Value
12723,78,6,1944.79,1,At-Risk
12724,18,14,3611.7400000000002,2,Regular
12725,29,12,3474.91,2,Regular
12726,2,18,7222.73,0,High-Value
12727,213,8,2196.34,3,Occasional
12728,141,11,3057.87,3,Occasional
12729,149,7,2605.7599999999998,3,Occasional
12730,127,10,1639.45,3,Occasional
12731,56,11,3310.88,2,Regular
12732,4,16,4336.05,0,High-Value
12733,27,8,1156.73,1,At-Risk
12734,31,14,4509.9,2,Regular
12735,49,15,4303.59,2,Regular
12736,49,16,4796.93,0,High-Value
12737,62,9,2858.45,1,At-Risk
12738,75,14,2683.86,2,Regular
12739,91,9,1777.8,1,At-Risk
12740,14,17,4015.46,0,High-Value
12741,41,10,3273.19,1,At-Risk
12742,95,11,3196.43,2,Regular
12743,57,14,3944.27,2,Regular
12744,53,16,5114.1,0,High-Value
12745,62,8,2540.06,1,At-Risk
12746,4,14,4987.84,0,High-Value
12747,23,13,2936.77,2,Regular
12748,4,11,3513.32,2,Regular
12749,46,12,2865.37,2,Regular
12750,115,11,4546.64,2,Regular
12751,42,10,2646.16,1,At-Risk
12752,47,13,4386.2,2,Regular
12753,2,19,6068.04,0,High-Value
12754,81,14,4333.2,2,Regular
12755,43,13,3570.51,2,Regular
12756,56,9,2682.19,1,At-Risk
12757,63,16,3118.33,2,Regular
12758,4,10,2631.94,1,At-Risk
12759,4,8,1776.48,1,At-Risk
12760,102,9,1472.4,1,At-Risk
12761,76,17,4409.54,0,High-Value
12762,6,14,3349.88,2,Regular
12763,30,9,3583.95,1,At-Risk
12764,139,11,3325.09,3,Occasional
12765,41,14,4077.36,2,Regular
12766,51,13,4512.14,2,Regular
12767,1,9,2938.06,1,At-Risk
12768,39,15,4597.62,0,High-Value
12769,38,12,2498.42,1,At-Risk
12770,26,9,2788.16,1,At-Risk
12771,35,9,2398.05,1,At-Risk
12772,167,11,2834.45,3,Occasional
12773,125,4,394.02000000000004,1,At-Risk
12774,48,14,3621.62,2,Regular
12775,1,12,4428.27,2,Regular
12776,61,9,2421.98,1,At-Risk
12777,35,9,3506.41,1,At-Risk
12778,106,12,3491.45,2,Regular
12779,106,8,2521.82,1,At-Risk
12780,47,8,2157.0299999999997,1,At-Risk
12781,32,15,3965.86,2,Regular
12782,70,15,4839.31,0,High-Value
12783,102,15,4488.78,0,High-Value
12784,20,16,5552.9,0,High-Value
12785,4,12,2494.89,1,At-Risk
12786,19,14,4485.61,2,Regular
12787,44,21,6855.26,0,High-Value
12788,47,9,1927.42,1,At-Risk
12789,91,14,6068.63,0,High-Value
12790,59,12,4914.89,2,Regular
12791,116,4,1589.75,1,At-Risk
12792,99,8,2942.83,1,At-Risk
12793,31,14,4426.92,2,Regular
12794,18,13,4220.27,2,Regular
12795,103,10,2666.63,1,At-Risk
12796,159,13,3019.7200000000003,3,Occasional
12797,26,12,3579.4,2,Regular
12798,19,11,3462.12,2,Regular
12799,20,13,2180.93,1,At-Risk
12800,7,12,2661.86,2,Regular
12801,98,17,5125.67,0,High-Value
12802,142,8,3406.11,3,Occasional
12803,5,8,2315.1,1,At-Risk
12804,37,15,4916.5599999999995,0,High-Value
12805,5,11,3865.75,2,Regular
12806,127,14,6202.51,0,High-Value
12807,17,16,5424.9,0,High-Value
12808,38,18,5401.25,0,High-Value
12809,27,15,4206.76,2,Regular
12810,50,19,6746.85,0,High-Value
12811,86,12,5440.71,0,High-Value
12812,6,9,3438.83,1,At-Risk
12813,56,13,3823.96,2,Regular
12814,85,8,2403.2,1,At-Risk
12815,6,6,1698.54,1,At-Risk
12816,8,14,3497.04,2,Regular
12817,43,10,3851.07,2,Regular
12818,13,9,1437.22,1,At-Risk
12819,74,14,4581.33,2,Regular
12820,11,12,3243.11,2,Regular
12821,14,14,4869.22,0,High-Value
12822,40,11,3136.33,2,Regular
12823,38,10,3067.51,1,At-Risk
12824,46,14,4403.2,2,Regular
12825,12,17,5332.1,0,High-Value
12826,34,15,4604.22,0,High-Value
12827,9,11,2880.03,1,At-Risk
12828,12,18,5090.77,0,High-Value
12829,43,18,4712.35,0,High-Value
12830,7,12,3784.94,2,Regular
12831,6,13,4287.7300000000005,2,Regular
12832,19,11,2510.84,1,At-Risk
12833,13,16,3794.23,2,Regular
12834,44,9,2325.25,1,At-Risk
12835,7,11,2436.77,1,At-Risk
12836,35,16,5036.49,0,High-Value
12837,44,10,2048.85,1,At-Risk
12838,1,18,4509.18,0,High-Value
12839,10,15,2528.13,2,Regular
12840,130,15,3084.3,3,Occasional
12841,24,13,3614.42,2,Regular
12842,51,22,7240.97,0,High-Value
12843,4,14,3311.53,2,Regular
12844,73,17,4985.83,0,High-Value
12845,76,13,3734.0499999999997,2,Regular
12846,1,8,2385.76,1,At-Risk
12847,37,18,4638.6,0,High-Value
12848,136,11,2668.83,3,Occasional
12849,17,16,3789.2799999999997,2,Regular
12850,66,13,3651.2000000000003,2,Regular
12851,30,14,2722.73,2,Regular
12852,32,18,3717.71,0,High-Value
12853,30,26,6224.48,0,High-Value
12854,39,10,2629.41,1,At-Risk
12855,1,16,6852.7,0,High-Value
12856,26,14,3524.18,2,Regular
12857,87,15,3169.49,2,Regular
12858,18,13,4259.78,2,Regular
12859,5,9,2454.7,1,At-Risk
12860,75,11,2268.32,1,At-Risk
12861,37,14,4073.79,2,Regular
12862,10,19,4942.79,0,High-Value
12863,252,7,1540.67,3,Occasional
12864,1,8,2011.86,1,At-Risk
12865,89,13,4364.08,2,Regular
12866,8,10,3070.81,1,At-Risk
12867,4,12,2905.22,2,Regular
12868,13,11,3463.65,2,Regular
12869,33,10,1861.32,1,At-Risk
12870,28,12,3386.17,2,Regular
12871,42,10,3947.25,2,Regular
12872,322,6,1678.8,3,Occasional
12873,104,11,3557.0299999999997,2,Regular
12874,3,21,4207.0199999999995,0,High-Value
12875,71,6,2153.91,1,At-Risk
12876,10,20,5056.31,0,High-Value
12877,109,12,4008.8,2,Regular
12878,7,14,3611.53,2,Regular
12879,169,14,4352.29,3,Occasional
12880,30,11,3282.7799999999997,2,Regular
12881,14,19,5722.81,0,High-Value
12882,13,14,3977.4500000000003,2,Regular
12883,13,14,4815.92,0,High-Value
12884,51,19,6136.36,0,High-Value
12885,61,10,2668.85,1,At-Risk
12886,77,16,4476.39,0,High-Value
12887,99,6,1259.53,1,At-Risk
12888,54,13,2236.34,1,At-Risk
12889,44,22,5865.48,0,High-Value
12890,19,10,2649.73,1,At-Risk
12891,20,12,3171.69,2,Regular
12892,51,9,2119.64,1,At-Risk
12893,144,12,4419.77,3,Occasional
12894,18,15,5349.95,0,High-Value
12895,71,7,1887.48,1,At-Risk
12896,55,10,3695.4500000000003,2,Regular
12897,86,11,3012.24,1,At-Risk
12898,47,9,2527.45,1,At-Risk
12899,34,11,2803.76,1,At-Risk
12900,14,13,2812.01,2,Regular
12901,29,10,3762.9,2,Regular
12902,107,10,2377.4,1,At-Risk
12903,110,11,3122.43,3,Occasional
12904,19,15,3625.83,2,Regular
12905,90,9,2296.05,1,At-Risk
12906,31,11,3385.85,2,Regular
12907,23,9,2149.2400000000002,1,At-Risk
12908,13,11,3341.7,2,Regular
12909,150,10,1940.6,3,Occasional
12910,38,16,4792.02,0,High-Value
12911,14,15,3008.05,2,Regular
12912,112,14,4457.22,2,Regular
12913,250,12,3796.79,3,Occasional
12914,19,12,2780.71,2,Regular
12915,30,8,2542.64,1,At-Risk
